mzmed,rtmed,180914JBIS_1,180914JBIS_2,180914JBIS_3,180914JNGJ_1,180914JNGJ_2,180914JNGJ_3,180914QC,180915CBCJ1_1,180915CBCJ1_2,180915CBCJ1_3,180915GBYJ_1,180915GBYJ_2,180915GBYJ_3,180915GGGP_1,180915GGGP_2,180915GGGP_3,180915JNMA_1,180915JNMA_2,180915JNMA_3,180915QC,180916GBAD1_1,180916GBAD1_2,180916GBAD1_3,180916GBCG_1,180916GBCG_2,180916GBCG_3,180916GGPJ_1,180916GGPJ_2,180916GGPJ_3,180916JBJJ_1,180916JBJJ_2,180916JBJJ_3,180916QC,180917CNDJ_1,180917CNDJ_2,180917CNDJ_3,180917CNSC_1,180917CNSC_2,180917CNSC_3,180917GNJJ1_1,180917GNJJ1_2,180917GNJJ1_3,180917GWIJ_1,180917GWIJ_2,180917GWIJ_3,180917QC,180919CBGS_1,180919CBGS_2,180919CBGS_3,180919CNGJ_1,180919CNGJ_2,180919CNGJ_3,180919GGGH_1,180919GGGH_2,180919GGGH_3,180919GGGY_1,180919GGGY_2,180919GGGY_3,180919JBWJ_1,180919JBWJ_2,180919JBWJ_3,180919JJJJ_1,180919JJJJ_2,180919JJJJ_3,180919JNYS_1,180919JNYS_2,180919JNYS_3,180919QC,180920CBCH_1,180920CBCH_2,180920CBCH_3,180920GGIC1_1,180920GGIC1_2,180920GGIC1_3,180920GGYP_1,180920GGYP_2,180920GGYP_3,180920GNCW_1,180920GNCW_2,180920GNCW_3,180920GWCC_1,180920GWCC_2,180920GWCC_3,180920JNMP_1,180920JNMP_2,180920JNMP_3,180920QC1,180920QC2,180928RI,181004CHAH_1,181004CHAH_2,181004CHAH_3,181004CHGL_1,181004CHGL_2,181004CHGL_3,181004CHHR_1,181004CHHR_2,181004CHHR_3,181004CHYN_1,181004CHYN_2,181004CHYN_3,181004QC,181005C_NIGE_1,181005C_NIGE_2,181005C_NIGE_3,181005CHGS_1,181005CHGS_2,181005CHGS_3,181005CHHN_1,181005CHHN_2,181005CHHN_3,181005O_CHIN_1,181005O_CHIN_2,181005O_CHIN_3,181005O_ETHI_1,181005O_ETHI_2,181005O_ETHI_3,181005O_INDI_1,181005O_INDI_2,181005O_NIGE_1,181005O_NIGE_2,181005O_NIGE_3,181005O_PAKI_1,181005O_PAKI_2,181005O_PAKI_3,181005QC1,181005QC2,181010O_INDI_1,181010O_INDI_2,181010O_INDI_3
81,24.93169167,157064.879,245142.9131,140608.0773,124359.0785,127169.6659,232132.1528,93339.79483,1069137.233,1386700.729,1128253.951,49760.53999,56398.9996,57411.24967,144351.7345,115945.2803,158717.7531,95765.24325,93923.16091,85279.41857,68264.27378,121353.0736,111557.6839,137857.0164,493253.3866,311984.8857,218725.2745,161855.8802,164868.0123,152873.7702,92985.91391,134711.4169,94649.29489,89177.35418,299191.6156,248967.75,298229.1472,150364.708,390996.5058,443205.9616,177507.6435,124389.1178,157113.7503,153871.5288,124102.92,144372.3244,96114.45279,276786.25,194962.637,190926.6679,226129.2401,215203.7994,228826.6511,183698.7144,233141.9855,124278.8772,155447.7092,149778.2739,130779.3587,405855.2661,240915.8195,246720.1239,117611.0552,126939.3767,98268.62945,572547.0733,276033.2567,209880.1507,83236.32371,85653.02493,95541.83164,114477.6512,380640.2892,748090.1327,550061.7499,172994.9561,169516.0758,147330.427,182996.2644,131366.1342,145226.4296,67385.55625,74827.82407,59204.57393,106063.3892,130689.0993,128572.5535,132446.0458,60906.55827,8257.480225,220653.5086,254711.0273,255723.5216,220128.6202,174141.4155,282082.6685,497736.2287,389975.3629,487355.2102,338364.8815,431260.0845,404944.5968,113927.0304,182582.3535,319503.7915,222305.7466,152393.438,124002.6876,99299.0076,368338.1012,401760.3925,261232.9624,142820.8211,84812.4033,111852.9803,104281.367,75394.20652,89612.90354,202739.352,169906.158,242015.7202,266382.4002,240353.8221,200362.8476,147417.25,145678.2361,92980.62845,64761.96852,157746.4116,200704.378,183684.0295
60,25.6943,2029741.298,1565035.012,367466.9523,675889.4332,646889.6568,1075605.546,1906801.44,1950679.046,1603640.359,1659118.879,961938.4393,1416779.283,673708.8844,4009851.004,3099764.775,2656672.625,2226486.763,1370511.895,1547164.031,292170.8166,241676.9973,321911.2401,688805.8042,2094681.973,2637300.45,1077036.354,1432780.665,407100.8834,344076.8346,782280.8598,1016785.365,1295603.206,244202.4675,2222111.51,3885563.808,4128770.123,4530148.269,6948893.392,5456200.194,1374859.042,883284.0208,1053450.265,1853367.098,1927145.378,2508375.359,3118210.492,2568440.373,2800737.046,3609276.42,121996.7079,163132.2833,150117.2659,907814.7298,1312307.176,1025595.569,1277671.555,1403092.728,3641232.961,2775979.343,2523834.655,2607947.569,801651.0375,722448.4381,881305.6839,2224015.5,2774637.742,2700492.451,670256.7347,1718298.557,2030989.35,2097767.662,5115191.541,2964496.14,2664675.478,1219761.077,885348.3389,2130883.848,4184823.525,3963228.047,3571682.21,1290649.227,1543737.261,782928.9371,1900052.461,1050222.285,2281253.42,3889591.17,854454.2326,1691.385938,732907.8148,563412.4604,422610.5111,892777.2726,941978.9813,839107.0441,2073776.863,1514914.005,910668.8537,3209040.096,2865320.574,1587364.044,3163048.246,1419380.568,2075030.136,1546737.92,1811870.667,1441469.079,2367497.167,1326852.483,1655997.553,1493965.44,484939.5043,406367.0646,668875.5959,570438.1882,600994.3371,677005.6013,1031739.608,1397518.111,1311395.523,2023862.841,1896330.723,570901.9572,352066.4942,394145.0536,2901883.865,1649117.329,2257917.978,1913357.637,1445908.066
68,24.932475,109308.7915,210803.9173,116540.0481,125830.7205,89464.20056,193026.761,69853.3919,391131.4104,1112423.32,910926.628,127485.9154,37573.8019,30977.37429,104380.4489,75206.19414,102539.139,54516.36084,81102.5573,46723.57045,49451.40549,82416.362,84559.06827,98452.15527,365496.3279,210023.4547,136992.7464,125421.3997,110567.4631,112239.7573,56920.57111,86760.81058,70048.72142,58716.56154,217855.3547,184963.7865,206271.1451,98591.57177,298972.6561,312966.2214,123108.5805,79392.65262,118880.5764,108089.7734,87475.85752,92775.838,86557.692,188644.4874,170312.6074,147038.2814,137479.5517,134543.4992,164411.0483,97617.61733,147237.051,74552.12465,107621.6936,100680.1566,93237.64262,310791.2298,191189.7356,187862.3672,62915.69317,76052.42429,62249.81471,461599.349,217353.4577,169683.7686,86807.73736,62549.26179,57393.99956,84477.42891,275186.801,573570.1367,577835.4453,130217.6126,141449.8453,92330.27996,121238.2994,102829.2577,90155.09795,49806.37841,50007.5927,43303.11851,74945.37093,74695.85403,70442.47819,104636.9626,38904.57936,6695.604795,185686.5578,166439.3901,141682.729,166956.5866,142550.265,158574.193,333419.9696,300219.7577,225581.2754,297042.1454,335435.0789,302364.0559,100335.1846,153498.4549,241598.0127,119662.326,108126.0884,88329.62398,76886.74304,245431.0356,239486.8613,179153.6256,68119.56478,88653.34714,64359.00911,55834.92022,56017.53808,73307.48778,151150.7579,121052.9853,145650.3769,176739.6494,155854.9254,103696.2993,75362.07709,83826.3525,83487.06132,52270.12339,129549.4976,117058.5912,112832.2836
67,24.93789167,116995.661,206873.0584,120725.2777,83338.76115,103813.6285,192484.7405,88286.31145,955959.6725,1088407.638,921836.4073,167891.7494,169293.5146,186985.6685,109559.4675,92527.053,117813.6963,68350.51061,83245.44991,88001.04692,98232.44857,80564.88573,175773.2542,103540.21,363348.2617,238662.2874,148189.2106,119448.7501,138950.454,84762.48391,66987.89355,106723.5069,89505.40087,67380.24419,229252.6293,198208.4944,225521.0333,105897.5756,300764.2385,329377.1671,134288.9449,94327.64205,116331.6598,395803.7164,285451.0019,97958.08575,118515.9065,210647.8376,192078.5625,200124.9265,159571.9761,146948.0715,172157.8481,124730.5693,151251.966,97256.85714,120069.0676,103514.0726,108325.8893,275261.732,198880.1693,215533.0801,95246.07618,103781.0909,75435.704,474340.9417,234472.7239,181474.6113,120511.2306,76512.26791,71854.32461,102022.9775,290591.092,688051.1707,489959.0376,125102.0492,148713.0995,126482.7603,120910.3769,120705.5503,138709.0717,58105.09277,60326.77335,48488.18613,108914.2357,110139.553,82489.84769,186954.919,58256.08198,1673914.58,150636.5998,207474.2651,163667.0351,163979.3354,132517.9831,185714.3667,314053.3371,269382.1466,357048.2373,317287.0359,330264.4645,315523.133,128950.5103,127761.7422,249573.304,146229.7075,121038.1057,120266.7312,82430.31211,306993.3504,323936.9085,246601.5315,91098.87357,46847.54205,66874.09023,95735.86414,52142.11883,66963.63214,155792.6228,116883.9151,193096.2301,192724.5137,201033.7345,138870.4501,90877.12883,103027.3807,116076.1946,75080.55176,136374.0138,173938.0103,114177.3849
66,24.93668333,37309.76237,56295.70093,31581.88649,22120.55688,26375.00248,66240.74731,40006.67161,245398.3091,164787.2338,227649.8532,34327.05265,37515.38657,34340.24455,35459.39393,23622.65164,28628.90309,19775.93628,20351.8311,14481.57896,21970.74245,34646.11513,24214.81305,48847.99609,74284.54891,51226.61228,33406.61636,38542.89582,32871.49113,22661.73585,25250.56107,25125.18466,35649.94596,30467.31676,84208.98744,56801.60913,59206.54365,25304.06826,65430.32782,55467.45823,63071.53832,33012.7772,41357.88116,115090.9569,49284.56187,44099.56857,48912.74221,139108.0966,124438.2935,128517.0194,33372.16873,36266.80807,38484.80324,32820.02652,38292.10697,29475.98233,49923.74424,45605.23333,40490.47924,106546.0048,71229.37766,96294.49535,32790.60083,24004.50849,25314.77089,115047.6765,61129.61618,55898.63253,33001.46073,22920.40553,25491.17483,32968.74891,113623.5872,205941.2261,179632.8826,43824.513,40903.75105,44708.77855,45068.71293,36526.82588,32319.86151,23340.96275,27965.05233,18348.80547,46175.3447,63865.3548,49432.39397,61275.87446,26038.89771,1377.294986,59827.81486,83475.38814,45118.62219,59088.94716,52933.20293,49154.38023,85602.44996,74027.59171,86458.75,111586.7654,101469.542,68349.64024,60677.56918,49729.02539,72554.08464,47965.81475,91463.57536,61374.51267,92053.41884,97510.3423,90303.423,90435.04646,38023.887,25749.61691,29043.0326,30890.36873,26678.2694,30746.11134,52437.71432,55431.04513,66838.26484,63318.0404,66372.14779,47757.36091,37996.18853,30375.61086,50972.97013,219528.8925,90381.26594,91693.58283,68854.06544
85,24.90356667,483848.4234,500902.6843,133197.4611,155353.9616,158707.5279,351230.2733,165799.3599,1673832.532,1170585.411,1744844.945,67253.8509,93750.05409,55301.33058,333020.0123,248591.5376,269640.896,361734.669,238288.2076,223041.7613,124577.1869,98408.96739,90596.39389,140608.4696,352166.1586,347453.3964,213132.8698,200868.6157,132646.9579,137281.5238,142206.2913,140743.7506,130831.7985,97092.23632,587235.4611,521869.3529,725658.0295,201654.6804,289215.1259,287724.5553,223876.1966,164894.6335,189461.4781,301155.6413,283564.376,228260.9617,181241.6658,390275.3361,324205.0979,420137.164,217789.2544,219306.8515,233012.8465,188396.78,211587.6421,194531.3247,223670.652,204017.1512,117831.9114,639606.9018,580725.6118,570892.9298,191590.0578,209890.8036,174710.5434,914889.2516,521287.55,522239.0817,206337.9764,145032.7892,198779.2544,218732.2126,900221.5954,1331519.492,1195577.346,305516.8391,294539.4847,257162.05,346428.4695,288329.4468,261076.267,185505.2471,213886.0786,115124.3011,248972.2621,309408.794,208235.9053,103687.7391,189303.2786,16581.59959,433777.788,393122.8659,327431.0945,397348.6202,399396.5416,392579.8664,1264961.899,1120273.03,1006602.245,788709.6452,923306.2716,397826.4852,313489.4455,803345.662,875370.6785,773091.6437,332989.1688,214055.1129,314225.8038,1124903.774,1414119.072,1163305.268,201367.5578,179370.6253,240921.4836,483980.2938,458784.3351,411835.8769,454904.1455,483149.3025,632516.5572,755687.6626,672161.0138,266584.9154,210518.8222,226559.2226,248922.7106,198813.5726,778863.0335,765213.3774,561624.7902
73,25.68903333,1923414.447,1510175.567,371570.5978,623746.2005,592503.9302,992734.9806,1762035.515,1778341.298,1433310.612,1524408.657,851511.0255,1230719.124,610081.2029,3492096.104,2911782.813,2457403.375,2024639.653,1237657.67,1376057.395,249257.2358,207912.2244,385882.595,646109.698,1866447.338,2358014.736,935501.8609,1304305.395,348000.0371,309386.7357,741888.7395,949592.7687,1185195.725,213557.7002,2227914.611,3458105.862,3833545.245,4084780.508,5895362.381,4821398.687,1230788.074,800000.7659,959960.9537,1695822.311,1729798.855,2303851.961,2816368.431,2360674.952,2590141.703,3349067.666,434846.5935,879435.2856,750361.3785,799079.7565,1144456.955,902495.0951,1125997.127,3612254.589,3267772.735,2494075.134,2372316.583,2480468.142,719575.3802,663108.3705,799592.5777,1642378.045,2472258.228,2409602.186,595716.0827,1527310.12,1804645.273,1874931.321,2229621.559,2601352.832,2464146.466,1115780.583,764064.1073,1938901.389,3661052.455,3496833.645,3149221.796,1136356.886,1338919.078,704964.509,1699593.56,1310220.404,2066508.859,838233.258,759860.0029,106313.1602,636639.2203,490943.034,319268.9234,772988.8546,835045.1991,793645.776,1814919.128,1362000.561,797731.5988,2799448.362,2505320.959,1433798.441,1467104.427,1226105.07,1847515.422,1348328.634,1582706.812,1273446.5,2103881.502,1152507.187,1443184.901,1493130.891,427854.1808,352338.9625,590739.3109,503550.6711,523443.9694,600491.8658,911100.8871,1226643.102,1163898.097,1780618.467,1665038.877,502941.0634,272150.6199,314880.3527,2546043.846,1421958.191,1998376.322,1704315.929,1284778.586
57,24.93088333,245423.3317,459933.3261,268445.3689,225687.8643,213194.426,421230.5258,104836.3662,2210446.192,2477518.303,2063655.86,314031.676,73815.8844,326198.9474,249175.6465,192559.8969,267801.5036,119940.3396,186732.1624,126828.1079,77480.4872,189721.6297,164998.4718,223270.4033,808152.6169,495942.0831,329128.5316,261435.4683,275006.5802,241164.1406,157359.2131,172225.4238,166351.5591,128082.375,490877.4693,399235.3934,528328.5476,237612.1059,670214.919,737495.3912,277246.7322,197750.1575,243119.8906,221827.0951,201964.3153,214565.5749,102665.377,428614.4387,360824.3804,345660.5566,271824.3916,323483.243,385480.2124,255373.7782,289596.2606,260779.1592,236553.7797,242535.2072,217230.3367,731546.2021,365023.6395,459414.6912,200673.298,182004.723,143454.4768,1065047.125,509597.2048,394921.4713,127501.9273,122208.3798,156241.9612,156482.085,705935.3197,1672263.073,1415016.057,261836.8172,212134.8589,219741.3661,319221.7776,245098.9002,222823.9501,97664.1893,92875.41885,96423.67084,139839.9007,220251.4067,182694.3959,162620.4678,81200.6955,53859.6408,397962.2164,279068.4553,352255.4271,370543.2701,288379.6797,404787.3706,974556.1189,642077.4236,735470.5147,673044.9234,803285.4844,665062.7269,103290.8138,319111.2042,470838.8885,410175.9191,209010.2707,178225.5275,142660.0335,575318.2333,805017.7826,408557.3912,107482.8301,136860.3553,124630.2954,181580.5046,108588.7165,130382.6908,245955.2476,196899.5287,372570.2246,389546.4676,372229.7136,254987.8008,138797.2982,149965.4002,107235.3184,58065.24377,155924.4788,189254.0029,335715.8112
43.09999847,24.93053333,181783.9276,694655.8792,160988.3879,112937.3144,192307.9557,420614.5965,43366.27604,2691408.996,3168475.19,2025229.866,45811.45291,32122.29546,52316.1721,133658.6567,103728.9064,147489.4374,53088.70413,101104.609,69204.30636,62047.88123,138823.6969,142829.0429,171619.9651,1008365.494,618679.7141,335884.6455,193597.6227,201210.5198,149536.2623,65182.40291,168579.8722,145484.5704,39878.28711,569243.3393,557955.708,630140.8345,262945.7523,805852.065,882943.484,330177.1987,182980.7053,281432.9877,161609.7233,248670.4915,167465.6465,51194.632,568061.0092,476959.6914,311860.3389,358281.9913,356496.3629,345508.7843,321218.959,441941.9782,379985.3314,236852.3982,126993.0385,381678.3712,969995.9369,618174.873,314978.3704,178552.2125,270254.5822,161640.1215,1177384.909,720121.0897,534651.1656,296127.2373,126954.4249,146490.4228,206733.8417,878868.5704,2306134.098,1984964.924,402438.6252,399620.8225,283194.4639,426682.5948,378071.5517,269246.1517,156376.4159,128889.4233,64333.48763,217450.1263,282799.5373,229377.7116,61485.07878,71202.60381,48676.67155,746420.8549,942370.2447,734681.2962,683608.541,536915.5767,609209.1438,1627723.498,1322756.895,1627340.886,906163.4448,1144718.11,942170.5634,166667.0801,574344.9465,778272.844,601763.597,317589.5852,258516.3272,302345.1767,885157.8545,1193228.414,789916.9646,319282.6585,295931.2809,323823.3283,315482.729,239932.4459,274307.1421,562650.99,581596.4791,647025.4799,698241.9017,615742.2976,447105.3093,315766.5837,316245.8717,111917.7204,160367.1107,710907.4434,868781.8573,861298.123
141.1000061,25.6942,39519.41898,44498.11242,44272.03874,35606.4968,31070.04263,35116.44794,239356.1648,98385.37117,105463.2464,84861.27636,21496.9588,17743.11251,43879.54626,42940.59264,36030.946,40978.29017,26438.77907,45834.01478,45139.11557,88215.29438,5588.406938,12867.01856,13890.16026,55034.2874,58051.88353,32880.49528,30056.27238,18771.54444,30344.40704,21047.01629,9086.087314,34318.86396,91313.57693,58889.8677,51581.13315,64562.85457,26564.98321,32651.88145,36956.13794,27502.09734,23351.84593,18835.00881,41942.57649,37795.8725,31684.23575,795157.5889,51178.96152,48019.6637,64197.90793,49757.2877,52812.26902,49988.12571,54785.00076,56588.87957,18048.05262,27482.02698,30268.89598,27253.88102,72335.10385,71759.18126,58572.28242,9083.892237,22248.41239,11992.38281,50130.34915,42718.40248,37692.65958,253311.2652,12952.54765,16289.47759,33082.87571,96668.1673,93707.05953,94127.21795,33453.08807,34154.11986,21791.3663,25132.11754,26968.04992,19461.258,11237.95361,29471.36042,26595.28907,29804.03659,48256.41075,37034.60815,419064.5965,217561.6002,2953510.819,16713.73809,21151.98921,5997.680119,44897.70218,19475.08433,43466.9492,31040.80241,14085.53626,10581.4573,63010.61333,74510.51336,40935.01714,589738.2547,29700.71383,44311.69309,36035.83443,27431.9696,16491.65972,29840.65142,36105.63336,62309.94809,49486.57452,2783.469032,6976.384571,2747.871904,13917.75593,5425.505347,5908.403691,23907.65786,28345.84585,38143.61207,46908.97434,40021.89348,3374.084883,13258.76554,2451.904588,552103.8563,205538.3615,49480.37749,50609.24263,40183.16959
115,25.51593333,708024.9676,196916.1104,143119.6444,134464.2469,233978.8637,228850.2845,728250.4581,660002.865,619242.0026,174696.2728,261763.5037,321502.8367,218716.6689,1276785.519,926007.7907,138191.6842,410959.4291,282132.1332,306897.962,512052.8776,205173.3253,253095.4927,226677.8846,269387.5082,595865.0365,301752.4431,525817.6625,324022.9667,418326.7396,247356.002,295295.2845,209451.2364,550194.6593,158738.0506,479130.0787,1207390.163,249762.0416,282759.3144,291907.829,423901.8321,199557.2865,314726.6644,251764.1245,355255.1697,392097.5127,2342832.128,861383.1614,231011.0995,1237267.204,500081.782,612231.5041,543206.9587,521957.3276,688416.7462,246979.8662,410992.924,349062.1514,340975.8801,167768.6198,186626.6952,178358.9816,197859.2077,363677.6674,183893.2567,743638.195,418065.0252,635257.1699,989697.0759,329258.3445,502469.6249,422732.7544,1525762.622,923515.1302,821111.6469,416939.6512,451253.3973,464275.3961,267003.8924,290194.2113,283272.6108,404553.2946,465307.2986,1846236.384,294306.8151,412567.8733,419257.7387,529467.6886,870089.6065,23224.20738,308553.8348,305443.2715,235154.0197,207661.7357,210715.4155,167693.3806,261487.7279,271228.3184,259724.3593,326050.934,350887.4952,372007.16,1454856.19,338807.7914,300287.3711,309677.8215,189696.228,214214.232,293773.425,485729.7736,187334.206,197894.2396,228621.3377,217870.7058,339885.1102,414362.7395,565676.306,164505.4574,249789.1314,309399.174,215344.9668,651695.7506,278223.857,390396.6581,271504.401,301944.5161,1141943.574,1520964.252,152870.508,600260.3084,130038.74
97,25.06335833,170231.5661,271651.3909,150811.908,106395.4879,113730.9348,183715.5557,113808.6246,1067161.47,1334994.629,980330.5273,40569.13388,87277.88122,38208.63261,97427.3007,87357.38982,126933.0787,79558.24559,72124.84424,58141.06966,109556.1623,87604.64105,74197.96273,112737.9957,355877.1504,222447.3844,138289.2347,118878.3489,119488.5786,111313.5887,72226.01095,90665.12496,84523.21527,92571.48255,229713.1882,186682.1544,249166.193,88853.02245,285601.3843,299863.9447,146856.5391,179378.5175,119126.9147,94040.16118,179679.5671,107015.4619,98186.57046,218239.2329,352267.6786,330812.1219,131539.9089,145965.3661,142048.1595,120053.4047,110001.8796,97486.59288,110795.3157,108164.0881,93449.66224,313927.1839,208038.1983,215582.7893,87603.10478,96339.53488,65652.24272,451110.0998,221621.5295,167836.3513,187956.333,49866.13477,64721.56835,84896.82462,302500.2689,667236.8918,618462.9252,136412.1954,145799.1871,93835.84577,128590.0898,108559.2828,97720.21786,65180.80283,53216.15523,44628.94034,84090.43304,141200.3796,97169.27382,133567.2128,56884.12109,3454211.431,324978.543,244709.3351,143499.4153,175018.7209,147628.7189,167721.1888,327097.4537,347641.9818,154464.9945,255215.4285,287322.2065,260719.2107,147782.923,153077.2073,224893.765,149988.8573,110488.0633,155454.9324,84227.42764,345555.9474,349649.6109,222514.489,72992.88593,72543.513,150320.8094,83677.65127,111812.5957,64581.62185,130474.7422,154044.0598,170883.8589,341535.8439,177380.0091,119631.6977,93185.68962,93032.24332,157001.9082,83549.8628,166206.4913,204708.7797,179918.1001
86,24.92775,55696.81286,104335.7771,60765.58436,50680.56473,46814.14175,102065.0949,39421.30667,543749.0992,593674.8692,562406.2364,12756.05378,13782.9865,12503.88515,58548.62761,43939.68691,59251.62527,32889.83574,35797.60983,24110.74847,21103.24829,43023.75964,39765.96258,30084.63709,184964.8471,105666.071,64379.39014,50687.1887,60887.93916,50193.57005,26870.23354,39936.06786,35731.1501,31995.73468,123010.2038,108563.3933,123024.3536,50462.33124,139117.3144,142369.7036,57519.22012,41724.25,47765.79264,48251.96167,59526.01436,47962.96568,97967.5297,109006.814,88501.77886,87175.31051,64420.0186,59558.46114,78569.00326,55362.47697,56967.28765,47761.1959,45207.64172,52664.41125,45006.51262,156999.26,118400.408,101693.4324,42267.16545,37063.5902,26332.66712,266011.566,127276.2795,97085.38273,36027.79633,25241.4239,28270.10964,32860.82588,173380.8268,378833.3614,291997.0392,65915.96165,64928.136,51795.13451,70254.85668,53844.97335,42755.72461,44596.46735,32356.77917,40738.45836,44629.2476,47968.05993,34291.87893,45548.70133,24358.64839,11372.89837,73351.13718,120798.2578,78847.39424,72951.43337,78785.9124,98213.71117,135440.093,190815.6489,152943.4308,133970.2294,172847.3338,155669.2655,95714.10738,85678.83443,148883.0452,96092.75063,52383.14724,45930.77026,42354.39909,179835.9127,225309.2042,153805.3645,43415.71286,29685.9892,34854.56674,40651.9021,45167.9988,43908.232,66421.81335,83702.69565,104106.6302,113851.8112,104228.7204,61135.25153,44770.05587,30448.16237,91233.05222,31907.72736,67763.99308,81721.5273,80457.77205
